2024-10-01 20:24:11,477 - DEBUG - send_request_body.complete
2024-10-01 20:24:11,477 - DEBUG - receive_response_headers.started request=<Request [b'GET']>
2024-10-01 20:24:11,505 - DEBUG - start_tls.complete return_value=<httpcore._backends.sync.SyncStream object at 0x000001F5F7C52810>
2024-10-01 20:24:11,505 - DEBUG - send_request_headers.started request=<Request [b'GET']>
2024-10-01 20:24:11,505 - DEBUG - send_request_headers.complete
2024-10-01 20:24:11,505 - DEBUG - send_request_body.started request=<Request [b'GET']>
2024-10-01 20:24:11,505 - DEBUG - send_request_body.complete
2024-10-01 20:24:11,505 - DEBUG - receive_response_headers.started request=<Request [b'GET']>
2024-10-01 20:24:11,548 - DEBUG - receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Tue, 01 Oct 2024 16:24:06 GMT'), (b'Content-Type', b'application/json'), (b'Content-Length', b'21'), (b'Connection', b'keep-alive'), (b'Server', b'nginx/1.18.0'), (b'Access-Control-Allow-Origin', b'*')])
2024-10-01 20:24:11,548 - INFO - HTTP Request: GET https://api.gradio.app/pkg-version "HTTP/1.1 200 OK"
2024-10-01 20:24:11,548 - DEBUG - receive_response_body.started request=<Request [b'GET']>
2024-10-01 20:24:11,548 - DEBUG - receive_response_body.complete
2024-10-01 20:24:11,548 - DEBUG - response_closed.started
2024-10-01 20:24:11,548 - DEBUG - response_closed.complete
2024-10-01 20:24:11,548 - DEBUG - close.started
2024-10-01 20:24:11,548 - DEBUG - close.complete
2024-10-01 20:24:11,607 - DEBUG - receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Tue, 01 Oct 2024 16:24:06 GMT'), (b'Content-Type', b'application/json'), (b'Content-Length', b'21'), (b'Connection', b'keep-alive'), (b'Server', b'nginx/1.18.0'), (b'Access-Control-Allow-Origin', b'*')])
2024-10-01 20:24:11,607 - INFO - HTTP Request: GET https://api.gradio.app/pkg-version "HTTP/1.1 200 OK"
2024-10-01 20:24:11,607 - DEBUG - receive_response_body.started request=<Request [b'GET']>
2024-10-01 20:24:11,607 - DEBUG - receive_response_body.complete
2024-10-01 20:24:11,608 - DEBUG - response_closed.started
2024-10-01 20:24:11,608 - DEBUG - response_closed.complete
2024-10-01 20:24:11,608 - DEBUG - close.started
2024-10-01 20:24:11,608 - DEBUG - close.complete
2024-10-01 20:24:11,737 - DEBUG - receive_response_headers.complete return_value=(b'HTTP/1.1', 200, b'OK', [(b'Date', b'Tue, 01 Oct 2024 16:24:06 GMT'), (b'Content-Type', b'application/json'), (b'Content-Length', b'21'), (b'Connection', b'keep-alive'), (b'Server', b'nginx/1.18.0'), (b'Access-Control-Allow-Origin', b'*')])
2024-10-01 20:24:11,737 - INFO - HTTP Request: GET https://api.gradio.app/pkg-version "HTTP/1.1 200 OK"
2024-10-01 20:24:11,738 - DEBUG - receive_response_body.started request=<Request [b'GET']>
2024-10-01 20:24:11,738 - DEBUG - receive_response_body.complete
2024-10-01 20:24:11,738 - DEBUG - response_closed.started
2024-10-01 20:24:11,738 - DEBUG - response_closed.complete
